"campaign_id","date","channel","campaign_type","device_type","os","country","impressions","clicks","conversions","spend_usd","revenue_usd"
"GOOGLE_CAMP_005","2025-06-21","Google","acquisition","Mobile","iOS","Canada","6798","295","50","322.58","354.84"
"GOOGLE_CAMP_032","2025-07-03","Google","acquisition","Mobile","iOS","Germany","8900","387","68","2209.35","2430.29"
"META_CAMP_009","2025-06-29","Meta","acquisition","Mobile","Android","Japan","11732","128","14","2179.28","2070.32"
"TABOOLA_CAMP_045","2025-07-01","Taboola","acquisition","Mobile","Android","Canada","1000","15","1","2708.01","1624.81"
"MOLOCO_CAMP_030","2025-07-01","Moloco","retargeting","Mobile","Android","Germany","5955","164","20","1381.1","1242.99"
"GOOGLE_CAMP_029","2025-06-21","Google","acquisition","Mobile","Android","India","5416","133","39","1001.22","1101.34"
"META_CAMP_034","2025-06-14","Meta","acquisition","Mobile","Android","Germany","1000","8","0","586.54","557.21"
"MOLOCO_CAMP_037","2025-07-05","Moloco","retargeting","Mobile","Android","Brazil","7572","216","31","13.53","12.18"
"MOLOCO_CAMP_047","2025-06-23","Moloco","retargeting","Mobile","Android","Japan","11208","500","10","503.8","453.42"
"GOOGLE_CAMP_023","2025-07-03","Google","acquisition","Mobile","iOS","Canada","7934","213","53","155.79","171.37"
"META_CAMP_048","2025-06-14","Meta","acquisition","Desktop","Desktop","Canada","8511","104","30","2039.77","1937.78"
"META_CAMP_005","2025-07-08","Meta","acquisition","Mobile","Android","Brazil","7150","108","16","8087.37","7683.0"
"META_CAMP_029","2025-06-27","Meta","acquisition","Mobile","iOS","UK","15931","657","122","2663.19","2530.03"
"MOLOCO_CAMP_010","2025-06-29","Moloco","retargeting","Mobile","Android","Germany","3532","63","9","4041.45","3637.3"
"TABOOLA_CAMP_023","2025-07-04","Taboola","acquisition","Mobile","iOS","Brazil","2274","91","15","830.09","498.05"
"GOOGLE_CAMP_035","2025-06-13","Google","acquisition","Mobile","Android","Japan","7223","123","2","1794.18","1973.6"
"GOOGLE_CAMP_024","2025-07-06","Google","acquisition","Mobile","Android","Brazil","5830","254","22","1907.8","2098.58"
"GOOGLE_CAMP_027","2025-06-17","Google","acquisition","Desktop","Desktop","UK","20000","700","54","3011.2","3312.32"
"GOOGLE_CAMP_013","2025-06-27","Google","acquisition","Mobile","iOS","USA","11348","397","107","863.29","949.62"
"GOOGLE_CAMP_041","2025-06-28","Google","acquisition","Desktop","Desktop","Japan","9091","284","12","15000.0","16500.0"
"GOOGLE_CAMP_043","2025-06-25","Google","acquisition","Desktop","Desktop","Canada","1981","58","7","1030.71","1133.78"
"GOOGLE_CAMP_022","2025-07-03","Google","acquisition","Mobile","Android","Canada","3035","97","2","8333.04","9166.34"
"GOOGLE_CAMP_005","2025-07-08","Google","acquisition","Mobile","iOS","Brazil","2398","22","3","1180.26","1298.29"
"TIKTOK_CAMP_049","2025-06-28","TikTok","acquisition","Mobile","Android","UK","11007","131","17","4488.64","6014.78"
"GOOGLE_CAMP_014","2025-06-24","Google","acquisition","Mobile","iOS","Japan","13735","681","147","6827.75","7510.52"
"GOOGLE_CAMP_040","2025-07-01","Google","acquisition","Mobile","iOS","Germany","2493","46","3","4825.28","5307.81"
"META_CAMP_010","2025-06-17","Meta","acquisition","Mobile","iOS","USA","20000","948","176","1886.51","1792.18"
"GOOGLE_CAMP_042","2025-06-29","Google","acquisition","Desktop","Desktop","UK","11004","267","20","3483.07","3831.38"
"GOOGLE_CAMP_048","2025-07-05","Google","acquisition","Desktop","Desktop","UK","3432","34","1","10894.83","11984.31"
"GOOGLE_CAMP_030","2025-06-12","Google","acquisition","Mobile","Android","USA","1000","11","2","3661.21","4027.33"
"AFFILIATE_CAMP_021","2025-06-15","Affiliate","acquisition","Mobile","Android","Germany","12559","333","22","60.09","39.06"
"META_CAMP_044","2025-06-22","Meta","acquisition","Mobile","Android","UK","5929","34","8","9690.95","9206.4"
"GOOGLE_CAMP_034","2025-07-05","Google","acquisition","Desktop","Desktop","Japan","1360","26","5","252.46","277.71"
"AFFILIATE_CAMP_049","2025-07-11","Affiliate","acquisition","Desktop","Desktop","Brazil","2186","88","7","15000.0","9750.0"
"MOLOCO_CAMP_017","2025-06-27","Moloco","retargeting","Mobile","Android","Brazil","10279","323","24","5767.93","5191.14"
"GOOGLE_CAMP_018","2025-06-24","Google","acquisition","Mobile","iOS","UK","6048","61","12","875.37","962.91"
"GOOGLE_CAMP_039","2025-07-08","Google","acquisition","Mobile","iOS","Brazil","1979","64","5","1813.01","1994.31"
"GOOGLE_CAMP_008","2025-07-12","Google","acquisition","Mobile","Android","Germany","4716","25","1","2932.64","3225.9"
"AFFILIATE_CAMP_024","2025-06-27","Affiliate","acquisition","Desktop","Desktop","India","11619","214","10","624.7","406.06"
"TIKTOK_CAMP_034","2025-07-06","TikTok","acquisition","Mobile","iOS","UK","11733","391","103","4117.21","5517.06"
"GOOGLE_CAMP_019","2025-06-21","Google","acquisition","Mobile","Android","Canada","17862","207","41","247.5","272.25"
"GOOGLE_CAMP_026","2025-06-21","Google","acquisition","Mobile","iOS","Germany","17973","395","114","880.77","968.85"
"GOOGLE_CAMP_030","2025-06-22","Google","acquisition","Mobile","iOS","Japan","20000","768","129","750.07","825.08"
"AFFILIATE_CAMP_005","2025-06-29","Affiliate","acquisition","Desktop","Desktop","Brazil","13835","324","51","379.37","246.59"
"META_CAMP_009","2025-07-02","Meta","acquisition","Mobile","Android","USA","1000","19","1","293.21","278.55"
"GOOGLE_CAMP_038","2025-06-13","Google","acquisition","Mobile","iOS","India","4023","148","28","2769.58","3046.54"
"GOOGLE_CAMP_014","2025-07-07","Google","acquisition","Mobile","iOS","USA","11114","187","24","2542.96","2797.26"
"META_CAMP_024","2025-07-05","Meta","acquisition","Mobile","iOS","UK","1000","27","1","1443.35","1371.18"
"META_CAMP_019","2025-06-12","Meta","acquisition","Mobile","Android","India","5062","177","45","9686.09","9201.79"
"GOOGLE_CAMP_025","2025-06-16","Google","acquisition","Mobile","Android","Brazil","14766","82","22","1280.88","1408.97"
"GOOGLE_CAMP_020","2025-06-14","Google","acquisition","Mobile","iOS","Brazil","5299","161","9","2168.18","2385.0"
"GOOGLE_CAMP_010","2025-06-24","Google","acquisition","Mobile","iOS","Japan","1000","13","3","27.07","29.78"
"AFFILIATE_CAMP_027","2025-06-20","Affiliate","acquisition","Mobile","iOS","India","1445","42","4","452.97","294.43"
"META_CAMP_024","2025-06-15","Meta","acquisition","Mobile","iOS","Germany","6356","190","46","11231.74","10670.15"
"GOOGLE_CAMP_007","2025-06-16","Google","acquisition","Desktop","Desktop","UK","1000","35","5","4481.46","4929.61"
"GOOGLE_CAMP_044","2025-06-22","Google","acquisition","Mobile","Android","Germany","15805","239","5","2575.31","2832.84"
"GOOGLE_CAMP_038","2025-06-13","Google","acquisition","Mobile","Android","Canada","20000","751","125","898.69","988.56"
"META_CAMP_002","2025-06-12","Meta","acquisition","Desktop","Desktop","India","20000","404","83","15000.0","14250.0"
"GOOGLE_CAMP_029","2025-06-23","Google","acquisition","Mobile","iOS","Germany","6538","208","50","6032.96","6636.26"
"MOLOCO_CAMP_030","2025-06-20","Moloco","retargeting","Mobile","Android","Japan","1000","14","3","2918.96","2627.06"
"META_CAMP_037","2025-06-28","Meta","acquisition","Mobile","iOS","Japan","4191","113","2","5263.34","5000.17"
"GOOGLE_CAMP_028","2025-07-07","Google","acquisition","Mobile","iOS","Japan","16572","274","61","692.54","761.79"
"MOLOCO_CAMP_042","2025-07-07","Moloco","retargeting","Mobile","iOS","India","20000","362","7","5319.19","4787.27"
"GOOGLE_CAMP_021","2025-06-27","Google","acquisition","Mobile","Android","Japan","10119","329","31","2249.1","2474.01"
"TIKTOK_CAMP_007","2025-07-01","TikTok","acquisition","Mobile","iOS","India","2353","78","19","7891.99","10575.27"
"GOOGLE_CAMP_009","2025-06-12","Google","acquisition","Desktop","Desktop","Brazil","10570","301","84","7442.0","8186.2"
"META_CAMP_032","2025-07-02","Meta","acquisition","Mobile","iOS","Brazil","1000","34","2","465.05","441.8"
"AFFILIATE_CAMP_023","2025-06-21","Affiliate","acquisition","Mobile","Android","USA","1346","62","18","7935.26","5157.92"
"AFFILIATE_CAMP_009","2025-07-09","Affiliate","acquisition","Mobile","Android","UK","1000","9","1","1582.05","1028.33"
"GOOGLE_CAMP_004","2025-07-08","Google","acquisition","Mobile","Android","Germany","4607","40","2","293.91","323.3"
"GOOGLE_CAMP_048","2025-06-13","Google","acquisition","Mobile","Android","Brazil","4859","194","35","812.86","894.15"
"GOOGLE_CAMP_040","2025-06-28","Google","acquisition","Mobile","iOS","Germany","4654","130","30","2006.17","2206.79"
"GOOGLE_CAMP_015","2025-07-05","Google","acquisition","Desktop","Desktop","Canada","1177","56","5","1142.68","1256.95"
"GOOGLE_CAMP_022","2025-06-23","Google","acquisition","Mobile","iOS","Japan","3939","101","5","226.78","249.46"
"GOOGLE_CAMP_043","2025-06-14","Google","acquisition","Desktop","Desktop","Brazil","2087","87","25","6162.86","6779.15"
"GOOGLE_CAMP_039","2025-06-22","Google","acquisition","Mobile","Android","Japan","5167","198","11","2622.46","2884.71"
"GOOGLE_CAMP_008","2025-06-17","Google","acquisition","Mobile","iOS","Brazil","4438","184","22","1177.13","1294.84"
"GOOGLE_CAMP_039","2025-06-30","Google","acquisition","Desktop","Desktop","India","20000","685","132","3942.67","4336.94"
"GOOGLE_CAMP_021","2025-07-07","Google","acquisition","Mobile","Android","Japan","3098","101","28","290.22","319.24"
"TABOOLA_CAMP_049","2025-07-05","Taboola","acquisition","Mobile","Android","USA","11959","249","66","1971.06","1182.64"
"GOOGLE_CAMP_018","2025-06-19","Google","acquisition","Mobile","Android","USA","1000","24","3","6435.16","7078.68"
"TABOOLA_CAMP_035","2025-07-06","Taboola","acquisition","Mobile","Android","UK","1000","43","10","1320.59","792.35"
"AFFILIATE_CAMP_031","2025-07-04","Affiliate","acquisition","Mobile","iOS","Brazil","4939","73","21","4394.66","2856.53"
"GOOGLE_CAMP_012","2025-07-09","Google","acquisition","Mobile","iOS","India","1455","8","1","3032.1","3335.31"
"META_CAMP_049","2025-07-05","Meta","acquisition","Mobile","iOS","Brazil","17523","233","8","6735.74","6398.95"
"GOOGLE_CAMP_046","2025-06-20","Google","acquisition","Desktop","Desktop","USA","17250","433","17","4597.33","5057.06"
"GOOGLE_CAMP_043","2025-06-23","Google","acquisition","Desktop","Desktop","USA","1000","26","0","783.42","861.76"
"GOOGLE_CAMP_023","2025-07-12","Google","acquisition","Desktop","Desktop","USA","2191","105","19","9181.57","10099.73"
"GOOGLE_CAMP_004","2025-07-10","Google","acquisition","Mobile","iOS","Germany","12287","396","89","2459.26","2705.19"
"GOOGLE_CAMP_034","2025-07-02","Google","acquisition","Desktop","Desktop","Canada","17804","184","45","2764.48","3040.93"
"TIKTOK_CAMP_037","2025-07-03","TikTok","acquisition","Mobile","Android","UK","1000","19","4","3102.24","4157.0"
"META_CAMP_036","2025-07-06","Meta","acquisition","Mobile","iOS","Germany","7213","164","20","2203.74","2093.55"
"MOLOCO_CAMP_024","2025-06-24","Moloco","retargeting","Mobile","Android","UK","5786","131","3","1289.32","1160.39"
"MOLOCO_CAMP_036","2025-06-29","Moloco","retargeting","Mobile","Android","India","7679","137","25","785.3","706.77"
"MOLOCO_CAMP_021","2025-06-16","Moloco","retargeting","Desktop","Desktop","USA","8527","113","18","3506.73","3156.06"
"META_CAMP_009","2025-06-27","Meta","acquisition","Desktop","Desktop","USA","6646","44","2","1617.17","1536.31"
"GOOGLE_CAMP_037","2025-06-18","Google","acquisition","Mobile","Android","Germany","11006","271","23","457.02","502.72"
"GOOGLE_CAMP_032","2025-07-02","Google","acquisition","Mobile","iOS","USA","4825","94","18","3243.16","3567.48"
"GOOGLE_CAMP_021","2025-06-27","Google","acquisition","Mobile","iOS","Brazil","5983","65","13","4729.64","5202.6"
"GOOGLE_CAMP_049","2025-07-05","Google","acquisition","Desktop","Desktop","USA","8099","318","92","8086.67","8895.34"
"GOOGLE_CAMP_043","2025-07-03","Google","acquisition","Mobile","Android","Germany","1000","41","3","883.15","971.46"
"AFFILIATE_CAMP_029","2025-06-16","Affiliate","acquisition","Mobile","iOS","India","1000","10","1","342.74","222.78"
"AFFILIATE_CAMP_009","2025-06-23","Affiliate","acquisition","Desktop","Desktop","India","2059","86","25","1742.93","1132.9"
"TIKTOK_CAMP_032","2025-07-08","TikTok","acquisition","Mobile","Android","Brazil","1000","9","1","5416.17","7257.67"
"GOOGLE_CAMP_021","2025-07-06","Google","acquisition","Mobile","iOS","Japan","3436","134","13","2897.57","3187.33"
"META_CAMP_022","2025-06-22","Meta","acquisition","Mobile","Android","Germany","1000","35","7","9526.35","9050.03"
"GOOGLE_CAMP_050","2025-06-23","Google","acquisition","Mobile","iOS","Brazil","1952","28","3","2619.69","2881.66"
"GOOGLE_CAMP_006","2025-06-17","Google","acquisition","Mobile","iOS","USA","7749","229","21","4412.38","4853.62"
"GOOGLE_CAMP_035","2025-06-14","Google","acquisition","Desktop","Desktop","India","13845","615","53","11019.72","12121.69"
"AFFILIATE_CAMP_009","2025-07-03","Affiliate","acquisition","Mobile","iOS","Germany","2153","106","6","577.05","375.08"
"META_CAMP_030","2025-06-20","Meta","acquisition","Mobile","Android","India","3218","150","19","746.58","709.25"
"GOOGLE_CAMP_020","2025-06-29","Google","acquisition","Mobile","Android","Japan","11911","329","19","2762.07","3038.28"
"GOOGLE_CAMP_049","2025-06-30","Google","acquisition","Mobile","Android","Germany","9435","451","57","1028.11","1130.92"
"GOOGLE_CAMP_035","2025-06-22","Google","acquisition","Mobile","iOS","India","16987","88","13","207.37","228.11"
"AFFILIATE_CAMP_038","2025-07-05","Affiliate","acquisition","Mobile","Android","India","1000","10","0","69.91","45.44"
"META_CAMP_010","2025-07-10","Meta","acquisition","Mobile","Android","USA","1000","17","0","12562.58","11934.45"
"GOOGLE_CAMP_049","2025-07-09","Google","acquisition","Desktop","Desktop","Japan","1165","45","12","11342.35","12476.58"
"AFFILIATE_CAMP_007","2025-06-28","Affiliate","acquisition","Desktop","Desktop","India","8310","292","57","6729.52","4374.19"
"META_CAMP_029","2025-06-13","Meta","acquisition","Mobile","iOS","Brazil","6874","281","29","4697.62","4462.74"
"GOOGLE_CAMP_031","2025-07-10","Google","acquisition","Mobile","iOS","India","7979","277","12","2491.68","2740.85"
"GOOGLE_CAMP_037","2025-06-26","Google","acquisition","Mobile","Android","USA","20000","587","55","1163.29","1279.62"
"TABOOLA_CAMP_046","2025-06-18","Taboola","acquisition","Mobile","iOS","USA","7877","40","6","20.03","12.02"
"MOLOCO_CAMP_012","2025-06-19","Moloco","retargeting","Mobile","Android","Japan","2701","56","14","3306.61","2975.95"
"GOOGLE_CAMP_017","2025-07-12","Google","acquisition","Desktop","Desktop","UK","3382","108","8","2147.94","2362.73"
"GOOGLE_CAMP_005","2025-06-25","Google","acquisition","Mobile","Android","Canada","1000","21","4","1081.3","1189.43"
"META_CAMP_017","2025-07-02","Meta","acquisition","Mobile","iOS","Canada","5665","50","11","3440.39","3268.37"
"META_CAMP_008","2025-06-28","Meta","acquisition","Mobile","Android","UK","10650","134","36","4003.59","3803.41"
"META_CAMP_004","2025-07-02","Meta","acquisition","Mobile","iOS","Brazil","11196","416","14","14194.13","13484.42"
"GOOGLE_CAMP_021","2025-06-23","Google","acquisition","Mobile","iOS","Brazil","12410","499","21","246.64","271.3"
"GOOGLE_CAMP_031","2025-07-01","Google","acquisition","Mobile","Android","India","1000","47","13","54.56","60.02"
"GOOGLE_CAMP_023","2025-07-06","Google","acquisition","Mobile","iOS","UK","10887","476","29","2416.46","2658.11"
"MOLOCO_CAMP_021","2025-07-04","Moloco","retargeting","Desktop","Desktop","Canada","18141","122","33","90.65","81.59"
"META_CAMP_033","2025-07-08","Meta","acquisition","Mobile","iOS","Japan","8835","409","48","15000.0","14250.0"
"GOOGLE_CAMP_003","2025-06-18","Google","acquisition","Mobile","Android","UK","1606","26","5","1559.55","1715.5"
"GOOGLE_CAMP_036","2025-07-09","Google","acquisition","Mobile","Android","Brazil","1000","37","8","4577.75","5035.53"
"TIKTOK_CAMP_004","2025-06-25","TikTok","acquisition","Mobile","Android","Canada","15133","273","29","2480.72","3324.16"
"GOOGLE_CAMP_036","2025-06-17","Google","acquisition","Mobile","Android","UK","2418","39","7","3413.02","3754.32"
"TIKTOK_CAMP_036","2025-06-19","TikTok","acquisition","Desktop","Desktop","India","2493","81","10","4599.78","6163.71"
"GOOGLE_CAMP_003","2025-07-05","Google","acquisition","Mobile","Android","India","1000","20","4","490.77","539.85"
"TIKTOK_CAMP_033","2025-06-18","TikTok","acquisition","Desktop","Desktop","Japan","1279","21","2","384.34","515.02"
"META_CAMP_014","2025-06-20","Meta","acquisition","Desktop","Desktop","UK","4381","91","10","11458.09","10885.19"
"TIKTOK_CAMP_030","2025-07-10","TikTok","acquisition","Desktop","Desktop","Canada","7082","334","43","632.86","848.03"
"GOOGLE_CAMP_024","2025-06-17","Google","acquisition","Mobile","iOS","India","16058","478","141","3627.48","3990.23"
"AFFILIATE_CAMP_038","2025-07-03","Affiliate","acquisition","Mobile","Android","Brazil","4525","101","25","2977.47","1935.36"
"META_CAMP_029","2025-06-12","Meta","acquisition","Desktop","Desktop","USA","13131","607","49","3429.9","3258.4"
"GOOGLE_CAMP_024","2025-07-12","Google","acquisition","Mobile","iOS","USA","1000","45","5","5607.62","6168.38"
"GOOGLE_CAMP_045","2025-06-21","Google","acquisition","Mobile","Android","Japan","12280","573","40","993.17","1092.49"
"GOOGLE_CAMP_012","2025-06-21","Google","acquisition","Mobile","Android","Germany","8650","45","1","12515.25","13766.78"
"GOOGLE_CAMP_028","2025-06-20","Google","acquisition","Mobile","Android","Germany","1000","15","4","763.0","839.3"
"META_CAMP_024","2025-06-16","Meta","acquisition","Mobile","Android","Canada","3213","47","12","15000.0","14250.0"
"META_CAMP_029","2025-07-11","Meta","acquisition","Desktop","Desktop","Germany","11254","543","160","1225.03","1163.78"
"GOOGLE_CAMP_018","2025-07-09","Google","acquisition","Mobile","iOS","Japan","20000","469","88","7419.93","8161.92"
"META_CAMP_048","2025-07-11","Meta","acquisition","Mobile","iOS","USA","1000","26","7","186.78","177.44"
"META_CAMP_032","2025-06-24","Meta","acquisition","Mobile","Android","Canada","1000","46","4","15000.0","14250.0"
